label,sentence
1,LG화학 3분기 실적 사상 최대 기록…영업이익 9021억원 달성(종합)
1,전지부문 역시 매출 3조1439억원 영업이익 1688억원으로 분기 사상 최대 매출과 영업이익을 동시에 달성했다. 유럽 주요 고객사의 신규 전기차 모델 출시와 원통형 전지 판매 증가 IT 제품 공급 확대 등이 역대 최대...
1,'승승장구' LG화학 영업이익 9천억 달성…분기 사상 '최대'
1,유럽 주요 고객사 신규 전기차 모델 출시와 원통형 전지 판매 증가 IT 제품 공급 확대 등으로 역대 최대 실적을 달성했다. 첨단소재부문은 매출 9629억원 영업이익 590억원을 기록했다. 자동차와 디스플레이 패널 등...
1,한국도 ‘싹쓰리?’ 아이폰12 “2개월내 100만대 판매!” [IT선빵!]
1,이동통신업계는 아이폰12가 연내 ‘100만대’ 판매를 무난히 달성할 것으로 보고 있다. 올 하반기 가장 많이 팔린 삼성전자의 ‘갤럭시노트20’은 두달 동안 약 80만대 가량이 판매된 것으로 추정된다. 20일 미국...
1,LG화학 배터리부문 사상 최대 실적 달성에 성공적 분사 기대감 높아져
1,LG화학은 유럽 주요 고객사 신규 전기차 모델 출시와 원통형 전지 판매 증가 IT 제품 공급 확대 등으로 역대 최대 실적을 달성했다. 실례로 LG화학의 8월 글로벌 전기차 배터리 사용량은 2.4GWh로 지난해 8월보다 3배...
1,대전권 지역 사립대 수시모집 경쟁률 '1위' 달성
1,총 1200명을 수용할 수 있는 HRC는 독서와 토론 외국어 IT 등의 학습활동뿐만 아니라 다양한 예술분야와 스포츠 및 명상까지 대학생에게 필요한 기본 소양 함양의 기회를 제공한다. 이규원 입학처장은  올해 입시 경쟁률...
1,삼성전자 브랜드가치 71조원 달성…첫 글로벌 `톱5` 진입
1,6위를 달성한 이후 3년 만에 글로벌 톱5로 도약했다. 톱5에 미국 기업 외 한국 기업이 진입한 것은 이번이 처음이다. 삼성전자는 올해 IT 기업들의 강세 속에 사상 최초로 톱5에 진입함으로써 애플 아마존...
1,[ESG 분석]삼성엔지니어링 핵심지표 달성 위해 지속적 친환경 활동 전개
1,저조 IT·금융은 글로벌 수준 - 인터뷰 - 윤창용 신한금융투자 리서치센터장 - 주요 기업의 ESG 컨센서스 = CJ대한통운 CJ제일제당 GS건설 KB금융 KT KT&G LG LG디스플레이 LG생활건강 LG유플러스 LG이노텍 LG전자 LG화학 NAVER...
1,유니콘기업 집계 혼선…중기부 IT매체 등재 기준 ‘부정확’
1,뉴데일리 권종일 기자 = 美글로벌 IT미디어 매체 CB Insights(씨비인사이트) 등재여부를 두고 유니콘기업수를... 기업가치를 달성한 비상장기업’을 의미한다. 20일 중기부는 쏘카의 유니콘 기업 등극에 따른 유니콘기업...
1,신한금투  테크윙 내년 서프라이즈 달성할 것 
1,신한금융투자는 20일 테크윙(089030)에 대해 내년 국내 DD5 수혜로 다시 한번 서프라이즈를 달성할... 그는  2021년 성장 키(Key)인 DDR5에 주목하자 며  국내외 IT업체의 설비 채택에 대한 기대가 높아지고 있는데 데이터...
1,테슬라 중국 업고 올해 50만대 판매 달성할까?
1,21일(현지시간) 열리는 전기차업체 테슬라의 3분기 실적발표는 IT 산업 동향을 지켜보는 모든 이에게 초미의 관심사다. 일론 머스크 대표가 과연 그가 목표한 대로 올해 실적을 달성할 수 있을 지가 최대 관건이기...
1,코스피 10년 사이…'헬스케어·IT' 뜨고 '조선·건설' 지고
1,최근 10년 사이에 국내 증권시장에서 ‘건강관리(헬스케어)’ ‘정보기술(IT)’ 분야의 기업이... 미국 51개사는 한국 2개사 대비 약 705배의 매출액을 달성했으며 중국과 일본은 각 11배 9배 높았다. 한편 호주는...
1,음성군 지역화폐 음성행복페이 200억 초과 달성
1,초과 달성했다고 밝혔다. 정부 긴급재난지원금과 정책자금 85억원을 포함하면 총... Accordingly the company announced that it plans to implement incentive policies and fee support policies by...
1,기지개 켜는 LG디스플레이 7분기 만에 흑자 달성 유력
1,흑자를 달성할 수 있을 것으로 전망된다. 20일 증권 시황에 따르면 LG디스플레이 주가는 19일 종가 기준... 애플 스마트폰 수요 회복과 노트북 등 IT 제품의 수요 강세도 LG디스플레이의 실적 개선에 힘을 보탰다....
1,‘원조 청량돌’ 골든차일드 ‘Pump It Up’으로 달성한 新기록
1,두 번째 싱글 앨범 ‘Pump It Up’으로 돌아온 골든차일드가 ‘원조 청량돌’의 컴백을 알리며 하반기... ‘Pump It Up’을 발표해 이목을 집중시켰다. ‘Pump It Up’은 발매와 동시에 다수 음원 차트에서 상위권을 차지해...
1, 2030년 시장점유율 20%-혁신기업 20개 달성 …정부 AI 반도체 발전전략 '시동'
1,정부가 오는 2030년 인공지능(AI) 반도체 시장점유율 20%를 달성하고 혁신 기업 20개를 육성하기 위한 전략에... 이 칩은 정보기술(IT) 기기가 스스로 사물을 인지하고 작동할 수 있도록 학습·추론 기능을 지원하는 '두뇌...
1,[중국증시 마감]3분기 경제성장률 5%대 달성 실패에 약세
1,23%) 전자 IT(-0.20%) 등이다. 이날 발표한 3분기 중국 국내총생산(GDP) 성장률이 시장 전망치를... 올해 중국 경제 성장률 3%대 달성에 대한 의구심도 나오고 있다. 한편 이날 인민은행은 위안화 기준 환율을...
1,[IT클로즈업] “선택지 참 많네”…5G 스마트폰 시장 ‘본격’ 경쟁
1,올해 3개월이 채 남지 않은 짧은 기간 2위에 올라서고 내년 1위를 달성할 것이란 전망입니다. 먼저 5G폰 시장에 진출해 선점하려던 기업들에겐 다소 힘빠지게 하는 관측입니다. 현 5G폰 시장은 삼성전자와 화웨이가...
1,IT는 음악에 축복인가 재앙인가 [여기는 논설실]
1,목적을 달성했다”고 주장했습니다. 예전엔 몰랐던 표절의혹들 이를 두고 몇몇 언론에서는 “소송에서 진... IT가 음악을 좌우하는 시대 2000년대 이후 대중음악의 발전을 정보기술(IT) 산업의 발전과 떼어놓고 설명하기는...
1,SK텔레콤 국내 3대 고객만족도 조사 '그랜드슬램' 달성
1,이로써 올해 진행된 국내 3대 고객만족도 조사에서 '그랜드슬램'을 달성했다고 15일 밝혔다. KCSI는... 지속하겠다 고 강조했다. By 정소연 (코리아아이티타임즈/코리아IT타임스/koreaittimes/ittimes/Korea IT Times)
1,조폐공사 하반기 신입직원 36명 채용…IT인력 우선 전형
1,하반기 신입직원 채용 예정인원은 IT(정보기술)분야 13명 일반전형 16명 고졸전형 7명 등 총 36명이다. 이... 조용만 사장은 “세계 최고의 조폐‧인증‧보안 서비스 기업이라는 비전 달성에 함께 할 창의적이고 유능한...
1,한국IT직업전문학교 인공지능학과 미래산업 인재 양성
