label,sentence
8,국립외교원 신규자과정 청렴역량향상과정
8,국립외교원에서 진행이 되었던 이번 강의는 신규자과정 청렴역량향상과정으로 '청렴마인드를 위한 청렴으로 통하는 투명한 조직문화'라는 주제로 진행이 되었습니다. 국립외교원은 대한민국 외교관을 교육하며 대한민국의 대표적인 외교안보 분야 연구기관입니다. 국립외교원은 지난 1963년...
8,순천시 ‘반복적 감사지적 사례집’ 발간 - 반부패·청렴역량 및 업무 전문성 향상 추진...
8,순천시 ‘반복적 감사지적 사례집’ 발간- 반부패·청렴역량 및 업무 전문성 향상 추진 조순익 기자ㅣ 기사입력 2020/09/06 [14:13] 전남 순천시는 직원 청렴역량을 강화하고 업무 전문성 향상을 위해 ‘반복적 감사지적 사례집’을 발간했다. 순천시에 따르면 이번에 발간한...
8,영등포구의회 ‘청렴 역량 강화 청탁금지법 및 행동강령 교육’ 실시
8,영등포구의회(의장 고기판)는 10월 16일 영등포구의회 3층 본회의장에서 ‘청렴 역량 강화 청탁금지법 및 행동강령 교육’을 실시했다. 청탁금지법 및 행동강령 교육을 통해 청렴에 대한 인식을 제고하고 의원들의 청렴 역량을 강화하기 위해 마련된 이날 교육은 고기판 의장을 비롯한...
8,대구광역시교육청 방과후학교 외부강사 청렴 안전 및 역량강화 교육 실시
8,대구광역시교육청 방과후학교 외부강사 청렴 안전 및 역량강화 교육 실시 >> 대구시교육청(교육감 강은희)은 7월 9일(화)부터 12일(금)까지 4일간 대구교육대학교 상록교육관(국제회의실)에서 방과후학교 외부강사 790여명을 대상으로 역량 강화 연수를 실시합니다. >> 이번 연수는 방과후학교...
8,아산시 탕정면 친절·청렴 향상 역량강화 교육 실시
8,▲ 친절·청렴 역량강화 교육 모습 © 온아신문 아산시 탕정면 행정복지센터(면장 심흥섭)는 2일 전 직원을 대상으로 친절·청렴 향상을 위한 역량강화 교육을 실시했다. 특별민원 응대요령 및 민원유형별 대처방안과 함께 반복·고질민원 등에 대한 응대요령 방법을 토론하고...
8,울산교육청 청렴시민감사관 역량 강화 연수
8,울산교육청 관계자는 “이번 연수가 청렴시민감사관의 역량을 높이고 전문성을 강화해 시민 참여로 울산교육행정의 투명성과 신뢰성을 높이는 데 기여할 것이다. ”고 하며 “적극적인 시민 감사 참여로 울산교육의 청렴도가 점진적으로 향상되도록 지속적으로 노력하겠다. ” 고 덧붙였다.
8,논산계룡교육지원청 청렴역량 강화를 위한 연수 실시
8,[충청24시뉴스]논산계룡교육지원청(교육장 유미선)은 지난 9월2일 소속 교직원 70명을 대상으로 ‘청렴 역량 강화를 위한 직장교육’연수를 실시하였다. 이날 연수는 청렴연수원 소속 임민환 강사를 초빙하여 △청탁금지법의 내용과 사례 △ 공무원과 교육공무직원 행동강령 등의 내용으로...
8,청렴역량강화 교육에 참석하다
