label,sentence
6,[칼럼]21대 의원은 자질·책임·역량 기대 이하…누가 책임? 2020-09-22 16:54
6,https://m.nocutnews.co.kr/news/5416807 스페셜CBS 칼럼 [칼럼]21대 의원은 자질·책임·역량 기대 이하…누가 책임? 2020-09-22 16:54 | CBS노컷뉴스 김진오 기자 댓글 02 -+ 오늘의 핫뉴스닫기 [김진오 칼럼] 그나마 두루 경험하고 단계 밟은 대선 주자급 있어 다행 국회 (사진=윤창원 기자/자료사진) 지난 4월 총선을...
6,<화재>예방관리-소방 역량 책임-반성 RA & BIA&BCDR운용력
6,감독과 감리 수준과 역량? RA? BIA? BCS ? BC? DR? BCP BCM BCMS? 화재 발생하면 얼굴 보이기 사후 징계와 떠 넘기기와 책임 회피하는 것을 누가하는가? 정치인 책임자 - 현장과 책상 그리고 상황관계? 정책자 ..... ... 제안=================== 화재에 대한 정의와 종류 분류를 다시 하자 화재 RA 공동...
6,[리더십 교육] [조직관리 강의] 팀장의 역할과 책임 / 역량 강화와 전사 확산 전략...
6,[리더십 교육] [조직관리 강의] 팀장(관리자)의 역할과 책임 마인드 리더십 역량 강화와 전사 확산 전략 최지훈 강사 / 한국서비스인재양성연구소 교육 개요 주 최 : (주)텔레필드 주 관 : 한국서비스인재양성연구소 강 사 : 최지훈 대표 일 시 : 2020년 01월 10일(금) 주 제 : 팀장 리더십 역량 강화 및...
6,미디어윤리교육의 주요 가치와 역량_책임신뢰관용협업절제공감
6,쏘셜 미디어 시대 윤리교육이 강조해야 할 주요 가치와 역량 1. 강조해야 할 주요 가치: 책임 신뢰 관용 현대사회에서 익명성에 숨어 일어나는 집단 이기주의가 만개하고 있습니다. 우리 인간은 ‘인지적일관성’의 경향을 추구 하기에 자신이 필요로 하는 정보만 보고 믿고 싶은 정보만 보고...
6,성동광진교육지원청 기초학력보장 이음 프로젝트 추진 #역량강화 #맞춤형지원 #책임교...
6,학부모의 역량 강화 및 학습지원대상 학생들을 위한 맞춤형 지원 방안이 포함되어 있습니다. 기초학력책임지도제 서울형두드림학교 등 그동안 단위학교에서 지속적으로 운영해온 기초(기본)학력보장 사업 내실화를 위한 연수 컨설팅을 비롯하여 심각한 수준의 학습지원대상 학생들을 위한...
6,[이화여대] 경영연구소 학술심포지엄 '기업의 사회적 책임과 혁신역량'
6,"이화여자대학교 경영학과 창립 55주년 기념 학술심포지엄 ""기업의 사회적 책임과 혁신역량"" #이화여자대학교 #경영연구소 는 지난 6월 20일(목) 이화·신세계관 606호에서 이화여자대학교 #경영학과 창립 55주년을 기념해 경제학 경영학 사회학의 관점에서 <기업의 사회적 책임과 혁신역량>에..."
6,성주교육청 학교폭력 책임교사 역량강화 연수회 개최
6,- 성주지역 초 중 고등학교 학교폭력 책임교사 23명을 대상으로 실시 - [경북tv뉴스] 성주교육지원청은 7월 1일(수) 성주지역 초 중 고등학교 학교폭력 책임교사 23명을 대상으로 2020년 학교폭력 책임교사 역량강화 연수를 실시하였다. 이번 연수는 학교폭력 예방과 사안 처리 업무를 담당하고...
6,한글책임교육으로 기초 문해력 지도역량 강화
6,초등학교 저학년의 한글책임교육에 대한 지도역량을 키워 입학 초기 한글 해득을 돕고 학생들이 즐겁게 배울 수 있는 학습 토대를 튼튼히 하여 학습결손누적을 예방하고 모든 학생의 평등한 출발선 보장을 지원하기 위함이 목적이다. 또한 이번 연수를 통하여 초등학교 초기 학생들의 한글 해득...
6,학교폭력 책임교사 역량강화 연수 실시
6,[GBS경북방송] 경상북도영덕교육지원청(교육장 강석일)은 26일 오후 초연관에서 관내 초․중․고 학교폭력 생활안전부장 21명을 대상으로 ‘2020학년도 학교폭력 책임교사 역량강화 연수’를 실시했다. 이번 연수는 개정된「학교폭력예방 및 대책에 관한 법률」에 따라 학교폭력에 대한 사안...
6,상주교육지원청 학교폭력 책임교사 역량강화 연수 실시
6,상주교육지원청 학교폭력 책임교사 역량강화 연수 실시기사등록 : 2020.07.09 (목) 20:43:58최종편집 : 2020.07.09 (목) 20:43:58 경상북도상주교육지원청(교육장 김종환)은 7월 9일(목) 15시부터 경상북도교육청 상주도서관에서 학교폭력 없는 안전하고 행복한 학교 만들기를 위해 관내 초 중 고...
6,[SB공감] 책임이 최선으로 최선이 역량의 성장으로!
6,책임을 다하기 위해 최선을 다하고 있는 조직 최선의 노력을 통해 역량이 성장하고 있는 조직 그리고 「사회적가치를 실현하고자 하는 이를 위한 최고의 전문가 기관」이라는 비전을 달성하게 될 것이라는 믿음이 가는 조직 이렇게 보여지는 조직이 되면 좋겠다. SB의 구성원들을 바라보다 보면...
6,가평교육지원청 학교폭력 책임교사 역량강화 연수 실시
6,가평교육지원청(교육장 이병덕)은 4월 5일 가평교육지원청 물회의실에서 관내 학교폭력 책임교사를 대상으로 “2019 학교폭력 책임교사 역량강화 연수”를 실시했다. 이번 연수는 학교폭력 책임교사들에게 학교 현장에서 학교폭력예방 업무와 효율적이고 공정한 학교폭력 사안 대응 능력을...
6,2020-2학기 재학생 봉사책임역량 강화 강좌 안내
6,부산과학기술대학교 교수학습지원센터에서는 재학생들을 사회에 봉사하는 직업인으로 양성하고 타인의 입장과 상황을 이해하는 소통형 인간으로 성장시키기위한 온라인 강좌를 준비했습니다 QR코드를 찍어서 청강 해 주세요
6,달성주민건강증진센터 :: 달성군민의 건강을 책임지는 달성군보건소 '제4회 감염병 역량...
6,그럼 달성군민의 건강을 책임지는 곳! 달성군보건소 달성주민건강증진센터에서 진행된 '제4회 감염병 주요 유관기관 역량강화 교육 및 간담회' 현장 속으로 함께 가보시죠! >> 달성군 옥포읍에 위치한 송해공원으로 가는 길에 달성주민건강증진센터가 있죠! 4년 연속 안전지수 1등급 달성군...
6,성과관리] 리더의 역할과 책임 / 리더십 역량 개발과 전사 확산 전략 / 최지훈 강사
6,[관리자 교육] [직책자 교육] [리더십 강의] [조직관리 성과관리] 리더의 역할과 책임 그리고 마인드 리더십 역량의 개발과 전사 확산 전략 최지훈 강사 / 한국서비스인재양성연구소 교육 개요 주 최 : 한국알박(주) 주 관 : HR 플러스 강 사 : 최지훈 대표 / 한국서비스인재양성연구소 일 시...
6,체험학습 의견조사 가정통신문 학폭 책임교사 역량강화 연수(감동과 충격 by 박영민샘)
6,학폭 챡임교사 역량강화 연수가 있어서 고흥교육지원청에 갔다. 솔직히 연수에 대한 기대가 없는데 오늘 연수는 나에게 감동과 충격을 줬다. '강사분이 있구나. 무슨 강의를 하려고 하지?' 강의가 진행될수록 딱딱했던 분위기가 점점 부드러워지기 시작했고 미소와 웃음이 감돌았다. 알고보니...
6,손혁 감독 전격 사퇴…성적 부진 책임…역량 부족하고 채울 것 많아
6,"손 감독은 지난해 11월 계약기간 2년 계약금 2억원 연봉 2억원 등 총액 6억원에 키움 지휘봉을 잡았다. 이번 시즌 성적은 73승1무58패 3위로 나쁘지 않다.손 감독은 ""최근 성적 부진에 대해 감독으로서 책임을 지고 사퇴 의사를 구단에 전달했다. 저를 감독으로 선임해준 구단에 감사하다. 기대"
6,치과위생사 역량 법적 책임 빛에 노출된 필름 동전검사
6,치과위생사는 항상 자신의 직업에 자부심을 가져야 하며 역량과 업무 효율성 제고 환자와 술자의 보호 환자 교육 그리고 최상의 방사선영상을 제공하는 것을 목표로 삼아야 한다. 치과위생사는 면허요건에 기재된 행위에 대한 법적 책임을 진다. 따라서 환자와의 법적인 문제는 주로 치료과정에서...
