label,sentence
2, 실무형 개발자 키워요  개발자 양성 나선 IT업계
2,정보기술(IT)기업들이 ‘개발자 양성소’를 자처하고 나섰다. 비전공자를 위한 프로그래밍 교육부터... 브랜디랩스를 이끄는 윤석호 최고기술책임자(CTO)는 “기업 입장에서는 비전공 개발자를 채용하고 별도...
2,LG화학 3분기 역대 최대 실적… 코나 화재 책임 다할것 
2,회사는 코나 전기차 화재 사고 원인 규명과 책임을 다하겠다고 밝혔다. LG화학은 3분기 매출액 7조5073억원... 유럽 주요 고객사의 신규 전기차 모델 출시와 원통형 전지 판매 증가 IT 제품 공급 확대 등이 역대 최대...
2,삼성전자 브랜드가치 세계 5위 그 위엔 美 'IT 빅4' 뿐
2,모두 미국의 ‘정보기술(IT) 공룡’ 기업이다. 삼성전자는 올해 코카콜라를 밀어내고 한국 기업 최초로... ‘사회적 책임을 실천하는 브랜드’라고 소개했다. 삼성전자가 세계 최초로 D램에 극자외선(EUV) 노광공정을...
2,[박춘식 칼럼] 자율·책임 균형 이룬 금융보안 정책 시급
2,이때 종합 대책에는 정보보호최고책임자(CISO) 지정 의무화 IT 보안 인력 및 IT 보안 투자 확대 금융회사 IT 보안 사고에 대한 제재 수준 강화 침해 행위 처벌 및 보고 체계 강화 망 분리 등 접속 경로 통제 강화 IT 아웃...
2,‘IT 공룡’에 칼 빼든 미 정부…“구글은 독점적 게이트키퍼”
2,‘IT 공룡’에 칼 빼든 미 정부…“구글은 독점적 게이트키퍼” 미 정부가 세계 최대 검색엔진 구글에 반(反)... 이에 대해 구글의 최고법률책임자를 맡고 있는 켄트 워커 수석부사장은 회사의 공식블로그를 통해...
2,[외신브리핑] 美 법무부 구글에 반독점 소송 제기…IT 공룡들 견제
2,◇ 미 법무부 구글에 반독점 소송 애플 아마존 페이스북 구글 등 미국의 IT공룡들의 몸집이 커질수록... 남아 있는 과제로는 주정부와 지방정부 지원 그리고 공화당이 요구하는 기업 법적책임 보호를 언급했는데요....
2,″당분간 박스권 장세… 실적·성장 다 잡는 IT산업에 투자하라”
2,실적과 함께 성장을 유지할 수 있는 종목에 투자해야 하고 해답은 IT에 있다고 봅니다.” 최근 운용업계에서 가장 화제가 되고 있는 펀드인 ‘미래에셋 코어테크 펀드’의 책임운용역인 김정수(37) 미래에셋자산운용...
2,중소기업중앙회 정보시스템 총괄책임자 공모
2,중소기업중앙회(회장 김기문)는 정보시스템 인프라 구축과 운영에 관한 최고관리책임자인... 서류심사를 통과한 지원자는 면접심사를 거치게 되며 최종 채용이 되면 중소기업중앙회 IT업무를 총괄하게 된다.
2,[여전한 IT업계 ‘기울어진 운동장’] 올해도 증인대 서는 한성숙 네이버 대표
2,IT업계 관계자는 “국내 기업에는 강한 압력을 넣으면서 해외 기업에는 제대로 책임을 물을 수 있는 증인 출석을 하지 못하는지 의문”이라며 “법망을 교묘하게 악용하는 해외 기업이 국감에서도 혜택을 누리고 있다는...
2,[Mint] 제2의 IT 버블 공포...2000년 vs 2020년 무엇이 다른가
2,거품이 꺼질 경우 ‘원조’ IT 버블 때보다 큰 타격을 입을 것이란 무시무시한 경고도 나온다. 투자자문사 워싱턴피크의 앤드루 팔린 최고투자책임자는 “버블이 무너진 2000년대 초반엔 경제 회복을 위해 금리를...
2,옵티머스 4인방 각자도생 나섰다…첫 재판 '책임 떠넘기기'
