label,sentence
2,CS강사자격증 역량을 키우기 위한 도전
2,‘서비스직에 종사하는 사람이 본인의 역량을 기를 수 있는 방법은 무엇일까?’ 직장 생활을 시작하고 1년 뒤부터 지금까지 끝없이 고민하고... 이걸 배움으로써 역량도 키우고 예전보다 업무 상황에서 더 좋은 모습을 보일 수 있을 거라 믿었죠. 준비한 기간은 5주 정도 직장에 다니다 보니 시간이...
2,동화구연지도사 자격증 역량을 키우기 위한 도전!
2,제가 어렸을 때부터 아이들을 좋아하기도 했고 재미있게 책을 읽는 것에 자신이 있다 보니 이 부분에 도전을 해 보면 좋을 것 같았습니다. 제가 큰... 또한 이곳에서 동화구연지도사 자격증을 공부하는데 있어 그 어떠한 자격요건도 필요하지 않다는 점도 제가 선뜻 도전할 수 있었던 것 같습니다....
2,SD바이오센서 진단 시장 선점 역량 앞세워 IPO 도전
2,(IPO)에 도전한다. 2008년 미국의 엘리어로부터 적대적 인수합병(M&A)을 당하는 아픔을 겪었지만 2년 만에 바이오센서 사업부를 다시 사들이며 재기에 성공했다. 창업자인 조영식 회장과 이효근 대표의 사업화 역량이 회사의 핵심 경쟁력이라는 평가가 나온다. SD바이오센서는 타사 대비...
2,2019년도 겨울방학 1/2 근황 - 1. 도전역량장학금
2,도전역량장학금 - 결과 보고서 작성 2. 토익 첫 시험 - 12월 22일 2-1. 홍쌤토익 충대점 - 2020년 1월 3일 ~ 30일 (총 4주) 2-1. 씨플랜어학원 - 위와 동일 3. 부산외대와 함께하는 겨울캠프 아랍어교육 - 2020년 2월 3일 ~ 14일 (총 2주) 총 방학일(83일)에서 1/2인 지금까지 언어학습만을...
2,심리상담사 자격증 역량을 키우기 위한 도전
2,그래서 친구의 말을 따라 도전을 해 보기로 한 것이죠. 제가 이번에 자격증 시험을 준비하면서 가장 유용했던 부분은 온라인 강의로 수업을 들을 수 있다는 부분이었습니다. 아무리 가족들이 도전을 긍정적으로 생각을 하고 엄마가 공부하는 것을 좋아하더라도 제가 해야 할 역할은 여전히 존재...
2,2019 ‘유럽 러시아 몽골’ 여행 동영상(도전역량강화 장학금 받고 여행떠나기!!)
2,저번 학기 때 모험역량강화(도전역량강화장학금)라는 목적으로 받은 100만원으로 이번 여행을 더 기분 좋게 다녀오게 되었어요. 36일동안 6개국 10개도시 총 320만원정도 사용하고 왔습니다.(사비 220만원) 독일(뮌헨 퓌센) 체코(프라하) 오스트리아(비엔나젬머링) 헝가리...
2,<역량 강화 교육> 도전과 변화 창의적 문제 해결
2,<역량 강화 교육> 도전과 변화 창의적 문제 해결 일시: 2020년 8월 26일 14시 30분~18시 (3.5h) 장소: 서울광역자활센터 주제: 도전과 변화 창의적 문제 해결 강사: 강효정 소장 (마중물교육연구소) 코로나19의 재확산의 심각성이 높은 상황에서 집합교육에 대한 고민이 많았으나 교육의 필요와 효과...
2,[전북대 장학금] 도전역량강화장학금
2,제가 이번에 도전역량강화 장학금을 받게되어 게시글을 작성하게 됐습니다! 짜쟌! 50만원을 2차 장학금으로 받게 됐습니다! 1차에 50만원 2차에 50만원 받았으니 총 100만원 받았네요! 도전역량강화장학금은 학교에서 알아서 주는게 아니라 필요한 사람이 신청해야 해요! 어떤 장학금인지 간단히...
2,[김과장의 도전일기] 고위공무원단 진입을 위한 역량평가
2,대한민국을 이끌어갈 주력인 여러분의 “고위공무원단 역량평가 도전을 환영합니다.” 오늘은 역량평가가 있는 날입니다. 저와 함께 실제 평가가 어떻게 진행되는지 알아보겠습니다~ 먼저 센터로 들어오게 되면 오리엔테이션실로 입장을 해서 서약서에 서명합니다. 고유 기호를 부여받은 후...
2,전북대 도전역량강화장학생
2,"작년까지는 '모험역량 강화 장학'이라는 이름으로 있었던 그게 이번엔 ""도전 역량 강화 장학금""으로 바뀐 거 같다ㅇㅇ 이름이 처음보는 거라서 오 이건 뭔가 했는데 이름만 바뀐 거라는 걸 알고 오 그렇군 하고 신청을 하려고 하는데 정말 신기해서 이건 꼭 지원 기간 끝나기 전에 포스팅해야지..."
2,전북대학교 도전역량강화장학생
